"site","date","pm25(ug/m3)","temp(degC)","wind_direction(deg)","wind_speed(m/s)","winter"
"Airport",2012-10-01,NA,NA,NA,NA,1
"Airport",2012-10-02,NA,NA,NA,NA,1
"Airport",2012-10-03,NA,NA,NA,NA,1
"Airport",2012-10-04,NA,NA,NA,NA,1
"Airport",2012-10-05,NA,NA,NA,NA,1
"Airport",2012-10-06,NA,NA,NA,NA,1
"Airport",2012-10-07,NA,NA,NA,NA,1
"Airport",2012-10-08,NA,NA,NA,NA,1
"Airport",2012-10-09,NA,NA,NA,NA,1
"Airport",2012-10-10,NA,NA,NA,NA,1
"Airport",2012-10-11,NA,NA,NA,NA,1
"Airport",2012-10-12,NA,NA,NA,NA,1
"Airport",2012-10-13,NA,NA,NA,NA,1
"Airport",2012-10-14,NA,NA,NA,NA,1
"Airport",2012-10-15,NA,NA,NA,NA,1
"Airport",2012-10-16,NA,NA,NA,NA,1
"Airport",2012-10-17,NA,NA,NA,NA,1
"Airport",2012-10-18,NA,NA,NA,NA,1
"Airport",2012-10-19,NA,NA,NA,NA,1
"Airport",2012-10-20,NA,NA,NA,NA,1
"Airport",2012-10-21,NA,NA,NA,NA,1
"Airport",2012-10-22,NA,NA,NA,NA,1
"Airport",2012-10-23,NA,NA,NA,NA,1
"Airport",2012-10-24,NA,NA,NA,NA,1
"Airport",2012-10-25,NA,NA,NA,NA,1
"Airport",2012-10-26,NA,NA,NA,NA,1
"Airport",2012-10-27,NA,NA,NA,NA,1
"Airport",2012-10-28,NA,NA,NA,NA,1
"Airport",2012-10-29,NA,NA,NA,NA,1
"Airport",2012-10-30,NA,NA,NA,NA,1
"Airport",2012-10-31,NA,NA,NA,NA,1
"Airport",2012-11-01,NA,NA,NA,2.1064875,1
"Airport",2012-11-02,1.66666666666667,3.5625,NA,1.788,1
"Airport",2012-11-03,3.91666666666667,3.55833333333333,NA,1.486275,1
"Airport",2012-11-04,1.70833333333333,8.41666666666667,NA,1.761925,1
"Airport",2012-11-05,1.91666666666667,9.0875,NA,3.3282875,1
"Airport",2012-11-06,2.54166666666667,5.00833333333333,NA,1.180825,1
"Airport",2012-11-07,3.95833333333333,4.16666666666667,NA,2.946475,1
"Airport",2012-11-08,5.75,-2.94583333333333,301.490360471681,2.2592125,1
"Airport",2012-11-09,3.25,-8.425,NA,2.01927391304348,1
"Airport",2012-11-10,6.56521739130435,-15.5083333333333,NA,1.19329565217391,1
"Airport",2012-11-11,7.75,-14.3083333333333,NA,1.337275,1
"Airport",2012-11-12,13,-8.53333333333333,NA,0.7766625,1
"Airport",2012-11-13,7.625,-1.36666666666667,NA,1.05530869565217,1
"Airport",2012-11-14,10.5416666666667,-3.27916666666667,NA,1.2516,1
"Airport",2012-11-15,9.91666666666667,-7.8375,NA,0.84185,1
"Airport",2012-11-16,12.625,-4.09166666666667,NA,0.542495454545455,1
"Airport",2012-11-17,8.70833333333333,-0.708333333333333,NA,1.8271125,1
"Airport",2012-11-18,0.958333333333333,1.3125,231.750280653961,2.8812875,1
"Airport",2012-11-19,1.625,0.133333333333333,174.254215253213,4.8071125,1
"Airport",2012-11-20,1.125,6.26666666666667,174.03835957873,5.19739090909091,1
"Airport",2012-11-21,1.66666666666667,1.82083333333333,254.494859739223,3.3059375,1
"Airport",2012-11-22,0.625,-3.15416666666667,NA,2.0655125,1
"Airport",2012-11-23,2.91666666666667,-2.7625,NA,1.2311125,1
"Airport",2012-11-24,2.16666666666667,2.88333333333333,289.240572932557,2.536725,1
"Airport",2012-11-25,1.5,-3.09583333333333,304.455578284854,2.4976125,1
"Airport",2012-11-26,4.91666666666667,-11.8333333333333,NA,1.1640625,1
"Airport",2012-11-27,5.08333333333333,-9.675,NA,0.778525,1
"Airport",2012-11-28,7.17391304347826,-3.53333333333333,NA,0.6618434412845,1
"Airport",2012-11-29,1.83333333333333,3.7875,199.01006084699,1.80817152827188,1
"Airport",2012-11-30,NA,NA,NA,NA,1
"Airport",2012-12-01,1.1,3.73333333333333,196.550809700335,2.095050618643,1
"Airport",2012-12-02,0.375,4.19166666666667,183.934465668171,3.9788106208395,1
"Airport",2012-12-03,0.375,-0.508333333333333,220.111963566831,2.60393365249938,1
"Airport",2012-12-04,0.916666666666667,1.7,176.254118660926,1.724845651339,1
"Airport",2012-12-05,1.875,2.57083333333333,269.78938659793,2.67892694139812,1
"Airport",2012-12-06,3.33333333333333,-3.575,306.840904987421,1.3998747315485,1
"Airport",2012-12-07,1,-3.4625,225.938239256004,2.35395602175663,1
"Airport",2012-12-08,1.375,-8.87916666666667,280.588516998258,2.9164056906205,1
"Airport",2012-12-09,1.54166666666667,-12.8708333333333,250.336178908173,1.903996286632,1
"Airport",2012-12-10,1.75,-4.2125,287.583325418869,3.2205451411545,1
"Airport",2012-12-11,0.875,-0.35,234.609168827656,2.19563685568288,1
"Airport",2012-12-12,4,-2.91666666666667,214.781578829999,1.12489933787675,1
"Airport",2012-12-13,4.29166666666667,-11.1625,152.841978736893,1.0165756978845,1
"Airport",2012-12-14,9.125,-8.57916666666667,169.116654267291,0.883254294907375,1
"Airport",2012-12-15,8.25,-8.9375,172.786335904136,0.8457576502345,1
"Airport",2012-12-16,2.875,-6.22083333333333,230.334272573436,2.06648174650863,1
"Airport",2012-12-17,1.625,-3.67083333333333,239.539551068186,2.59143477086725,1
"Airport",2012-12-18,1.83333333333333,-10.4791666666667,234.678642795002,2.24563238180163,1
"Airport",2012-12-19,4,-14.2208333333333,236.14678306325,1.27071962237425,1
"Airport",2012-12-20,3,-9.75,195.128648445076,2.03731768970225,1
"Airport",2012-12-21,5.83333333333333,-8.21666666666667,160.180684499198,1.0749038116835,1
"Airport",2012-12-22,4.125,-6.6125,187.756030253303,1.441537669987,1
"Airport",2012-12-23,2.45833333333333,-4.5,168.187938209508,1.599856836098,1
"Airport",2012-12-24,4.08333333333333,-8.90416666666667,137.424436690146,1.46653543304637,1
"Airport",2012-12-25,9.125,-10.7708333333333,136.387308275365,0.820759887249625,1
"Airport",2012-12-26,6.91666666666667,-7.3875,133.998902943418,0.708269953473125,1
"Airport",2012-12-27,5.58333333333333,-6.16666666666667,294.977353664719,1.41237361306888,1
"Airport",2012-12-28,2.79166666666667,-7.475,275.738898178359,1.737344532878,1
"Airport",2012-12-29,5.875,-13.4625,158.831286280737,0.81659359337225,1
"Airport",2012-12-30,5,-12.2375,211.144625367448,1.10406786862025,1
"Airport",2012-12-31,4.41666666666667,-10.5125,286.435504061558,1.46236913922487,1
"Airport",2013-01-01,4.125,-14.2833333333333,186.259144967693,1.34987920542975,1
"Airport",2013-01-02,3.66666666666667,-15.8791666666667,173.257069628901,0.80826100572925,1
"Airport",2013-01-03,4.125,-14.7375,159.818072638956,0.912418351732375,1
"Airport",2013-01-04,6.33333333333333,-11.4416666666667,172.224373633397,0.954081290245375,1
"Airport",2013-01-05,5.41666666666667,-9.45833333333333,168.18552316001,1.1124004563005,1
"Airport",2013-01-06,4.375,-6.19166666666667,242.365962623539,1.35404549925125,1
"Airport",2013-01-07,0.458333333333333,-2.35416666666667,235.444569950678,2.85391128305587,1
"Airport",2013-01-08,0.333333333333333,0.533333333333333,228.621625233411,3.53301717957362,1
"Airport",2013-01-09,0.833333333333333,1.68333333333333,187.945999997415,2.69975841095262,1
"Airport",2013-01-10,3.17391304347826,-5.5625,284.339183267205,3.24137661067175,1
"Airport",2013-01-11,3.29166666666667,-16.3166666666667,298.05640550038,2.74558764313812,1
"Airport",2013-01-12,9,-22.1708333333333,155.724348138702,0.899919470305125,1
"Airport",2013-01-13,4.91666666666667,-21.125,174.23466806196,0.87492170724575,1
"Airport",2013-01-14,8.69565217391304,-18.9666666666667,284.433120355341,1.17072857011812,1
"Airport",2013-01-15,5.47826086956522,-9.4,281.566868441186,1.60402312990087,1
"Airport",2013-01-16,5.66666666666667,-9.12916666666667,226.286684833339,1.39154214381237,1
"Airport",2013-01-17,5.83333333333333,-10.525,161.958087799275,1.02074199174325,1
"Airport",2013-01-18,3.25,-0.179166666666667,264.558440812994,2.80391575701162,1
"Airport",2013-01-19,7.20833333333333,-7.84583333333333,166.534811353362,1.0415734609625,1
"Airport",2013-01-20,5.29166666666667,-7.90833333333333,199.414463043478,1.23738927167188,1
"Airport",2013-01-21,7.25,-8.52083333333333,184.088736040816,1.14573080704013,1
"Airport",2013-01-22,5.95833333333333,-10.75,164.019875055139,1.00407681636412,1
"Airport",2013-01-23,8.75,-5.42916666666667,178.108417599762,0.987411640985,1
"Airport",2013-01-24,2.45833333333333,0.0791666666666666,254.914623450163,2.30396049569375,1
"Airport",2013-01-25,5.20833333333333,-1.9,253.029927317782,1.19572633321475,1
"Airport",2013-01-26,3.16666666666667,0.1625,260.082666878724,1.93732663746475,1
"Airport",2013-01-27,2.54166666666667,-6.84583333333333,260.661933099655,1.38320955616937,1
"Airport",2013-01-28,3.625,-10.0541666666667,206.914345746072,1.22489039013287,1
"Airport",2013-01-29,7.58333333333333,-8.34583333333333,283.855570383048,1.2332229777945,1
"Airport",2013-01-30,5.75,-2.8625,280.912075773757,2.895574221662,1
"Airport",2013-01-31,0.708333333333333,1.10416666666667,268.904569459778,2.4664459556635,1
"Airport",2013-02-01,1.91666666666667,-0.820833333333333,286.948000617093,2.98723268599575,1
"Airport",2013-02-02,3.79166666666667,-7.45416666666667,176.822166822455,1.22072409623688,1
"Airport",2013-02-03,5.25,-7.54583333333333,168.106344206225,1.12073304396213,1
"Airport",2013-02-04,3.45833333333333,-0.65,255.592204264699,2.69975841080362,1
"Airport",2013-02-05,3.95833333333333,-1.0875,226.550156239122,1.56236019149963,1
"Airport",2013-02-06,2,-3.62083333333333,262.373514967182,1.74984341443562,1
"Airport",2013-02-07,5.08333333333333,-6.37916666666667,186.748605418853,1.129065631661,1
"Airport",2013-02-08,3.66666666666667,-6.18333333333333,239.121161589494,1.670683831436,1
"Airport",2013-02-09,2.16666666666667,-5.4875,297.421309121901,2.3289582587345,1
"Airport",2013-02-10,3,-7.775,260.113638868117,1.64985236216087,1
"Airport",2013-02-11,4.41666666666667,-11.9666666666667,213.445081270648,1.21655780241537,1
"Airport",2013-02-12,4.25,-5.24583333333333,293.557112677064,2.183137974237,1
"Airport",2013-02-13,1.04166666666667,0.675,287.010405972003,4.46626700082325,1
"Airport",2013-02-14,1.375,-1.75833333333333,290.040457210919,4.028806147368,1
"Airport",2013-02-15,1.375,-1.87083333333333,304.869879793874,2.016486220483,1
"Airport",2013-02-16,2.95833333333333,-2.8875,215.11318747457,1.4165399069835,1
"Airport",2013-02-17,0.458333333333333,-3.26666666666667,291.365975726232,2.953902335312,1
"Airport",2013-02-18,2.54166666666667,-6.225,178.187713130074,1.47070172690513,1
"Airport",2013-02-19,2.56521739130435,-3.70416666666667,143.40277715089,1.36237808695012,1
"Airport",2013-02-20,3.375,-5.8875,273.094032086144,1.94565922516363,1
"Airport",2013-02-21,2.54166666666667,-8.1875,261.571112834434,1.57069277921713,1
"Airport",2013-02-22,0.166666666666667,-2.26666666666667,221.417153265553,2.81641463851338,1
"Airport",2013-02-23,1.04166666666667,-4.5125,282.632687898074,3.84548921793687,1
"Airport",2013-02-24,3.08333333333333,-9.5125,248.927107385761,1.4707017268865,1
"Airport",2013-02-25,4.375,-7.95,220.682919621146,1.56652648528387,1
"Airport",2013-02-26,4.20833333333333,-6.30833333333333,273.336366217994,2.28729532010975,1
"Airport",2013-02-27,2.66666666666667,-6.80833333333333,249.883715005348,1.72901194517913,1
"Airport",2013-02-28,3.45833333333333,-2.55,311.102262474322,1.57902536686013,1
"Airport",2013-03-01,2.08333333333333,3.21666666666667,270.673267033821,1.72067935753612,1
"Airport",2013-03-02,3.04166666666667,2.37083333333333,162.15186275368,1.166562276278,1
"Airport",2013-03-03,1.08695652173913,-0.716666666666667,291.000688526563,4.43710294355125,1
"Airport",2013-03-04,2.625,-6.64583333333333,11.8113794657296,2.72058988000425,1
"Airport",2013-03-05,3.625,-5.81666666666667,137.202793883041,0.858256531829375,1
"Airport",2013-03-06,4,-1.0125,144.233088354107,1.36237808706187,1
"Airport",2013-03-07,1.875,-1.02083333333333,97.3874064360315,0.983245347238,1
"Airport",2013-03-08,2.875,-3.2875,191.787423297452,1.34154661769363,1
"Airport",2013-03-09,4.375,-3.28333333333333,277.065720019934,2.16230650494325,1
"Airport",2013-03-10,3.79166666666667,-0.65,289.830579789381,2.00815363278413,1
"Airport",2013-03-11,1.95833333333333,0.579166666666667,284.27258706542,4.32877930389425,1
"Airport",2013-03-12,2.25,1.23333333333333,230.658543352833,2.012319926438,1
"Airport",2013-03-13,2.20833333333333,6.925,235.103059389118,2.69142582316063,1
"Airport",2013-03-14,3.08333333333333,5.22083333333333,182.428889916197,1.54569501608325,1
"Airport",2013-03-15,2.375,6.00833333333333,278.347825514623,2.87890904596625,1
"Airport",2013-03-16,2.54166666666667,2.63333333333333,233.344446180549,2.09564580342675,1
"Airport",2013-03-17,0.833333333333333,-2.75416666666667,271.889148079033,4.72457721892962,1
"Airport",2013-03-18,1.08333333333333,-3.375,252.064093041897,4.66624910520513,1
"Airport",2013-03-19,2.58333333333333,-3.27916666666667,158.694732512642,1.57069277921713,1
"Airport",2013-03-20,1.29166666666667,3.92083333333333,196.327901790362,2.63309770943613,1
"Airport",2013-03-21,0.916666666666667,-4.07083333333333,260.529202276334,3.316369899645,1
"Airport",2013-03-22,2.75,-7.8875,283.895231654117,1.85816705440925,1
"Airport",2013-03-23,3.83333333333333,-7.81666666666667,288.598683608438,1.73734453285938,1
"Airport",2013-03-24,3.375,-7.125,183.071990170621,1.23738927165325,1
"Airport",2013-03-25,2.83333333333333,-3.2125,18.4704390547278,1.26655332853413,1
"Airport",2013-03-26,2.875,2.3,167.15862657988,1.28321850393188,1
"Airport",2013-03-27,2,2.34583333333333,252.699076268101,1.49569948998313,1
"Airport",2013-03-28,2.04166666666667,4.49583333333333,230.372531540425,1.72067935755475,1
"Airport",2013-03-29,2.8695652173913,3.12083333333333,270.956523926462,1.57902536686013,1
"Airport",2013-03-30,3.45833333333333,4.05,275.431626511181,1.65818494985975,1
"Airport",2013-03-31,3.16666666666667,4.9125,125.928483195566,1.70818047588538,1
"Airport",2013-10-01,2.16666666666667,3.3375,113.053684567602,2.00815363284,2
"Airport",2013-10-02,1.79166666666667,3.59583333333333,114.800358835474,1.6498523621795,2
"Airport",2013-10-03,1.45833333333333,0.170833333333333,125.963648950117,2.4831111310985,2
"Airport",2013-10-04,4.29166666666667,0.275,117.237566685582,1.59985683604213,2
"Airport",2013-10-05,3,1.39583333333333,117.13017369377,1.40820731924737,2
"Airport",2013-10-06,3.625,5.4875,113.676904463605,1.31654885469012,2
"Airport",2013-10-07,2.75,7.62916666666667,114.090388470302,2.324791964764,2
"Airport",2013-10-08,3.16666666666667,3.41666666666667,117.714572302312,2.27479643881288,2
"Airport",2013-10-09,2.83333333333333,3.22083333333333,110.438460307384,1.91232887410737,2
"Airport",2013-10-10,3.41666666666667,3.175,116.451733915943,2.14564132963863,2
"Airport",2013-10-11,3.75,3.2375,127.134372104552,2.42478301713188,2
"Airport",2013-10-12,4.95833333333333,0.7125,194.158715786437,1.17489486397688,2
"Airport",2013-10-13,4.58333333333333,1.8625,346.849030224038,1.74567712061413,2
"Airport",2013-10-14,3.20833333333333,0.720833333333333,190.223729735298,1.14989710089887,2
"Airport",2013-10-15,4.125,-0.466666666666667,169.231283512103,0.908252058022625,2
"Airport",2013-10-16,4.375,0.0249999999999999,287.707866068646,1.43737137610962,2
"Airport",2013-10-17,5.54166666666667,1.9375,318.587283731094,1.82483670353925,2
"Airport",2013-10-18,3.54166666666667,2.45,298.572549180172,1.441537669987,2
"Airport",2013-10-19,3.625,4.5875,301.016211777605,2.50810889399025,2
"Airport",2013-10-20,5.91666666666667,5.47083333333333,304.376315093436,1.93732663739025,2
"Airport",2013-10-21,6.08333333333333,3.55833333333333,281.534155028393,1.3415466177495,2
"Airport",2013-10-22,3.95833333333333,4.56666666666667,252.837837499207,1.345712911571,2
"Airport",2013-10-23,3.83333333333333,3.76666666666667,207.591562625445,1.19989262703625,2
"Airport",2013-10-24,4.16666666666667,4.42916666666667,171.179912011505,1.1248993378395,2
"Airport",2013-10-25,4.66666666666667,3.79166666666667,215.995283890916,1.46236913920625,2
"Airport",2013-10-26,4.75,3.10833333333333,219.74896173458,1.42070620074912,2
"Airport",2013-10-27,5.66666666666667,2.52916666666667,13.5187616502082,2.55810441997862,2
"Airport",2013-10-28,2.58333333333333,-7.06666666666667,285.719848371198,2.374787491069,2
"Airport",2013-10-29,5.5,-6.30833333333333,216.656470309009,1.0665712240405,2
"Airport",2013-10-30,5.75,-3.16666666666667,283.411790432527,1.46236913920625,2
"Airport",2013-10-31,5.04166666666667,1.85416666666667,314.07857333553,2.82891351995925,2
"Airport",2013-11-01,3.125,2.41666666666667,293.552760914497,1.86233334824937,2
"Airport",2013-11-02,2.54166666666667,2.13333333333333,235.943938185422,1.945659225145,2
"Airport",2013-11-03,1.58333333333333,-1.27916666666667,277.605175956702,2.97890009833413,2
"Airport",2013-11-04,2.04166666666667,-4.1625,328.055799002441,1.4457039638085,2
"Airport",2013-11-05,3.45833333333333,-4.275,286.635968566756,1.78317376517525,2
"Airport",2013-11-06,2.875,1.74166666666667,286.57642941504,3.06222597500625,2
"Airport",2013-11-07,3.875,2.8125,223.225115317706,2.0456502772335,2
"Airport",2013-11-08,1.33333333333333,0.645833333333333,263.51568757508,3.34136766253675,2
"Airport",2013-11-09,3.5,-0.7625,249.122641937979,0.9332498210075,2
"Airport",2013-11-10,2.125,4.12916666666667,240.146620109385,1.924827755814,2
"Airport",2013-11-11,3.83333333333333,1.4375,179.047788826615,0.9707464656245,2
"Airport",2013-11-12,2.375,3.9625,205.39925001273,1.31238256081275,2
"Airport",2013-11-13,3.29166666666667,4.8,297.896831965034,2.97056751087738,2
"Airport",2013-11-14,3.875,-1.10416666666667,292.057601596412,1.27488591627025,2
"Airport",2013-11-15,3.45833333333333,-0.504166666666667,261.864191795694,2.83724610754637,2
"Airport",2013-11-16,1.04166666666667,-0.8375,250.347280256431,3.13305297043738,2
"Airport",2013-11-17,0.0833333333333333,-1.32916666666667,254.315429964443,3.33303507508,2
"Airport",2013-11-18,1.625,1.89583333333333,305.294991748233,2.35812231567125,2
"Airport",2013-11-19,1.45833333333333,4.07916666666667,254.219337979444,2.76641911232013,2
"Airport",2013-11-20,4.41666666666667,-2.6625,329.355309483908,1.94149293126763,2
"Airport",2013-11-21,7.875,-11.8208333333333,152.627707362133,0.662440721269,2
"Airport",2013-11-22,6,-10.3583333333333,163.969060074464,0.995744228683875,2
"Airport",2013-11-23,5.20833333333333,-7.95416666666667,163.559558229702,0.999910522542625,2
"Airport",2013-11-24,6,-5.04583333333333,168.714208084444,0.858256531866625,2
"Airport",2013-11-25,6.08333333333333,-1.50416666666667,161.644248680682,0.974912759464625,2
"Airport",2013-11-26,3.83333333333333,-2.20416666666667,166.859125713282,0.895753176371875,2
"Airport",2013-11-27,5.5,-2.37083333333333,177.611445502206,0.84992394416775,2
"Airport",2013-11-28,4.875,-4.14583333333333,170.244072566138,0.866589119509625,2
"Airport",2013-11-29,3.75,-2.25416666666667,253.408253299983,1.37071067461175,2
"Airport",2013-11-30,4.70833333333333,2.22083333333333,293.731987002341,1.69568159449537,2
"Airport",2013-12-01,0.333333333333333,2.85,232.262108084152,2.503942600057,2
"Airport",2013-12-02,3.04166666666667,-1.2625,279.582006841984,3.45385759636912,2
"Airport",2013-12-03,9.08333333333333,-17.1666666666667,337.118326653763,3.85798809947587,2
"Airport",2013-12-04,8.45833333333333,-21.6833333333333,191.766969208457,1.19156003933738,2
"Airport",2013-12-05,NA,-23.9,179.060149359866,0.816593593390875,2
"Airport",2013-12-06,13.7083333333333,-24.2041666666667,145.506445556039,3.25804178564113,2
"Airport",2013-12-07,14.2380952380952,-25.3416666666667,138.06337788,1.66651753755862,2
"Airport",2013-12-08,10,-24.9583333333333,278.576902361721,1.19989262703625,2
"Airport",2013-12-09,2.45,-16.25,308.500392842942,1.99148845731187,2
"Airport",2013-12-10,2.70833333333333,-7.1625,299.345035203898,2.44144819256688,2
"Airport",2013-12-11,5.54166666666667,-12.1666666666667,197.508233001542,1.35821179312863,2
"Airport",2013-12-12,7.20833333333333,-9.10833333333333,264.301847027537,1.20405892091362,2
"Airport",2013-12-13,4.79166666666667,-2.6625,312.301668223505,2.31229308339263,2
"Airport",2013-12-14,4.125,-1.0125,297.626784824811,2.41645042945163,2
"Airport",2013-12-15,2.54166666666667,0.979166666666667,255.116399635328,2.73308876169225,2
"Airport",2013-12-16,2.75,0.991666666666667,264.127258423552,2.83307981383662,2
"Airport",2013-12-17,1.70833333333333,0.9,257.037238093204,1.691515300618,2
"Airport",2013-12-18,1.30434782608696,3.54166666666667,261.463293012388,3.56634753022013,2
"Airport",2013-12-19,10.5833333333333,-13.0458333333333,276.795441111001,1.43737137618412,2
"Airport",2013-12-20,8.5,-11.9791666666667,325.82307450046,1.15406339475763,2
"Airport",2013-12-21,3.125,-5.575,323.902889735686,1.799838940573,2
"Airport",2013-12-22,3.5,-3.1,290.783803256479,2.12897615427813,2
"Airport",2013-12-23,2.54166666666667,1.46666666666667,271.830469853656,3.15805073357125,2
"Airport",2013-12-24,1.54166666666667,-3.025,306.298201386608,3.620509350477,2
"Airport",2013-12-25,6.5,-8.09166666666667,188.295272818989,1.12073304398075,2
"Airport",2013-12-26,5.875,-0.275,329.601829470973,1.83316929131262,2
"Airport",2013-12-27,4.41666666666667,-0.404166666666667,276.36442020198,1.34154661776813,2
"Airport",2013-12-28,3.16666666666667,-1.77916666666667,301.879635137209,2.220634618854,2
"Airport",2013-12-29,3.375,-5.30833333333333,318.856509648656,1.79567264678875,2
"Airport",2013-12-30,1.66666666666667,0.479166666666667,290.93280340146,2.55393812639925,2
"Airport",2013-12-31,0.875,1.89583333333333,273.30975821817,3.9246488007875,2
"Airport",2014-01-01,3.60869565217391,-3.19583333333333,282.143141039622,1.88316481745,2
"Airport",2014-01-02,2.20833333333333,-1.8625,305.63218489909,1.44570396384575,2
"Airport",2014-01-03,1.41666666666667,-0.0416666666666666,288.728594992265,4.59125581600837,2
"Airport",2014-01-04,1.66666666666667,-7.69166666666667,294.893574004107,2.87474275216338,2
"Airport",2014-01-05,10.2916666666667,-17.3958333333333,315.866831806551,1.52069725302387,2
"Airport",2014-01-06,6.45833333333333,-14.55,183.648952081562,0.808261005673375,2
"Airport",2014-01-07,10.4166666666667,-5.7,218.061497100747,0.845757650309,2
"Airport",2014-01-08,6.41666666666667,-1.90833333333333,225.613310524133,1.79150635302312,2
"Airport",2014-01-09,1.70833333333333,-2.525,297.49629379099,2.84557869524525,2
"Airport",2014-01-10,-0.25,-0.758333333333333,262.044776529845,3.71633410876262,2
"Airport",2014-01-11,1.20833333333333,0.879166666666667,258.684858962426,3.19554737824412,2
"Airport",2014-01-12,-0.0833333333333333,-1.6375,261.725747156127,5.23286506824437,2
"Airport",2014-01-13,0.291666666666667,2.59166666666667,282.022535498782,7.15769282426325,2
"Airport",2014-01-14,1.79166666666667,1.35833333333333,302.510391378448,4.35794336071925,2
"Airport",2014-01-15,4.375,0.0125000000000001,295.412505632227,2.45811336785287,2
"Airport",2014-01-16,2.70833333333333,-2,273.531164333635,2.10397839114425,2
"Airport",2014-01-17,3.625,-3.74166666666667,238.223975780242,1.38737585002813,2
"Airport",2014-01-18,5.70833333333333,-3.35,183.851516479471,0.999910522524,2
"Airport",2014-01-19,3.5,-0.6875,303.932690436048,1.858167054372,2
"Airport",2014-01-20,4.66666666666667,-3.04166666666667,206.484649326153,1.36654438080888,2
"Airport",2014-01-21,3.43478260869565,-4.5375,181.28625732552,1.05407234252013,2
"Airport",2014-01-22,5.33333333333333,-2.44583333333333,271.890806278338,1.33738032389075,2
"Airport",2014-01-23,5.04166666666667,-3.8875,246.404355654433,1.12073304399938,2
"Airport",2014-01-24,4.5,-3.64166666666667,249.29342120727,1.13739821941575,2
"Airport",2014-01-25,4.16666666666667,-3.0875,252.649180133214,1.36654438079025,2
"Airport",2014-01-26,3.625,-6.81666666666667,215.49781384244,1.50403207757025,2
"Airport",2014-01-27,7.16666666666667,-9.34166666666667,252.91398014181,1.3832095561135,2
"Airport",2014-01-28,2.75,-9.6,306.533035257489,1.25822074089113,2
"Airport",2014-01-29,1.375,0.525,278.69408111507,2.508108893953,2
"Airport",2014-01-30,8.125,-9.2125,323.665451134093,1.56652648528387,2
"Airport",2014-01-31,9.58333333333333,-10.725,296.058783826349,1.51653095920238,2
"Airport",2014-02-01,8.83333333333333,-13.9291666666667,233.609944982003,1.24572185935213,2
"Airport",2014-02-02,3.375,-12.9875,208.298143912239,0.99157793484375,2
"Airport",2014-02-03,7.875,-13.4541666666667,295.82516395676,2.66642806002675,2
"Airport",2014-02-04,13.375,-21.9083333333333,118.571245993229,1.93732663733437,2
"Airport",2014-02-05,NA,-26.6083333333333,89.5640477972236,1.18739374551587,2
"Airport",2014-02-06,NA,-25.9416666666667,193.288995530799,0.758265479554625,2
"Airport",2014-02-07,5.20833333333333,-14.5875,221.210284221403,1.3540454992885,2
"Airport",2014-02-08,7.625,-13.3083333333333,292.293513156826,1.562360191481,2
"Airport",2014-02-09,8.54166666666667,-13.2166666666667,139.727357841049,1.80400523435725,2
"Airport",2014-02-10,10.0416666666667,-5.3,263.149963024929,1.72901194521638,2
"Airport",2014-02-11,2.29166666666667,-2.02916666666667,271.329187892247,4.52876140853687,2
"Airport",2014-02-12,1.625,-0.0375,246.097917668769,3.55801494261438,2
"Airport",2014-02-13,2.41666666666667,0.0833333333333333,279.666428251788,4.31628042226212,2
"Airport",2014-02-14,0.166666666666667,-2.16666666666667,273.380916298427,2.0498165712785,2
"Airport",2014-02-15,3,-1.72916666666667,281.449685610762,1.84150187899287,2
"Airport",2014-02-16,1.29166666666667,-0.466666666666667,281.304584585466,4.449601825351,2
"Airport",2014-02-17,0.739130434782609,-0.0333333333333333,238.654635199288,4.1787927254635,2
"Airport",2014-02-18,0.782608695652174,-0.829166666666667,246.703748766213,3.28303954903575,2
"Airport",2014-02-19,2.125,-3.65416666666667,282.372717563534,4.71624463128663,2
"Airport",2014-02-20,1.70833333333333,-5.64583333333333,259.604468364476,2.79558316921963,2
"Airport",2014-02-21,1.16666666666667,-5.0375,304.369927488081,3.53718347348825,2
"Airport",2014-02-22,1.625,-9.10833333333333,282.616002935686,1.24572185929625,2
"Airport",2014-02-23,5.33333333333333,-8.3375,82.5980786248611,1.07490381170213,2
"Airport",2014-02-24,9.33333333333333,-10.1583333333333,352.632727636104,1.537362428403,2
"Airport",2014-02-25,9.58333333333333,-12.1458333333333,270.730345720993,1.33738032387212,2
"Airport",2014-02-26,7.41666666666667,-14.8916666666667,188.048487283986,0.895753176446375,2
"Airport",2014-02-27,12.3333333333333,-5.4875,177.999470754369,0.808261005673375,2
"Airport",2014-02-28,9.875,-12.5083333333333,157.010664784738,4.4079388869125,2
"Airport",2014-03-01,10.125,-21.3125,142.095329308738,4.41210518067813,2
"Airport",2014-03-02,3.375,-7.4,148.886679685746,1.170728570174,2
"Airport",2014-03-03,2.20833333333333,2.12916666666667,269.159610712092,1.66651753757725,2
"Airport",2014-03-04,2.83333333333333,0.2125,258.431220491609,2.0623154528175,2
"Airport",2014-03-05,4.04166666666667,2.1,248.683880682361,1.983155869762,2
"Airport",2014-03-06,1.66666666666667,2.88333333333333,297.030531849512,2.25396496951912,2
"Airport",2014-03-07,2.58333333333333,1.04166666666667,309.911718274319,2.199803149523,2
"Airport",2014-03-08,4.16666666666667,-0.229166666666667,194.908229324667,1.32488144235175,2
"Airport",2014-03-09,0.375,5.3625,271.714576396534,2.7289224676845,2
